iter	Logloss
298	0.05431797409
299	0.05425190735
300	0.05419021606
301	0.05414925766
302	0.05412805557
303	0.05410721588
304	0.05405155945
305	0.05401093292
306	0.05395227814
307	0.05391135406
308	0.05388164902
309	0.05380775452
310	0.0537947998
311	0.05372562408
312	0.05368954468
313	0.05365565109
314	0.05363208008
315	0.05361237335
316	0.05354672241
317	0.05347513199
318	0.05343188858
319	0.05341265106
320	0.05338572311
321	0.05332804108
322	0.05328650665
323	0.0532451973
324	0.05321453476
325	0.05314634705
326	0.05312720108
327	0.05306119537
328	0.05303565216
329	0.05301787186
330	0.05299311829
331	0.05296843719
332	0.05293797302
333	0.0529213829
334	0.05286420059
335	0.05282233429
336	0.05276700592
337	0.05271648788
338	0.05265560913
339	0.05261227417
340	0.05257978439
341	0.05252746964
342	0.05250430679
343	0.05247858429
344	0.05244295502
345	0.05239074326
346	0.05237926102
347	0.05233116531
348	0.05226363373
349	0.05223368835
350	0.05219670486
351	0.05212813568
352	0.0520743866
353	0.05201733398
354	0.05195912933
355	0.05193199921
356	0.05187069702
357	0.05183582687
358	0.05179217148
359	0.0517451973
360	0.05170891571
361	0.05165613556
362	0.05164352417
363	0.05162563324
364	0.05160496902
365	0.05158840179
366	0.05151652527
367	0.05144819641
368	0.05137997055
369	0.05134753418
370	0.05133444214
371	0.0513188324
372	0.05129638672
373	0.05128075409
374	0.05125644302
375	0.05123840332
376	0.0512197876
377	0.0511455307
378	0.05110928345
379	0.05108564758
380	0.05105729675
381	0.05102108383
382	0.05101757431
383	0.05098563004
384	0.05095317459
385	0.05089274597
386	0.05086790085
387	0.05084928131
388	0.05083329773
389	0.05079199219
390	0.05075460815
391	0.05072491837
392	0.05069104767
393	0.05065812683
394	0.05063964081
395	0.05061214066
396	0.05059520721
397	0.05053837204
398	0.05052060318
399	0.05048416138
400	0.05044839478
401	0.05039513016
402	0.05038069916
403	0.05034118652
404	0.05028107452
405	0.05025308609
406	0.05022137451
407	0.05018005371
408	0.05014417648
409	0.05013593292
410	0.05009033203
411	0.0500373764
412	0.05002658844
413	0.05000228119
414	0.04995878601
415	0.04993772125
416	0.04992391968
417	0.049902565
418	0.04985143661
419	0.04981692123
420	0.04977046585
421	0.04974513245
422	0.04972942734
423	0.04969683075
424	0.04965363693
425	0.04964716721
426	0.04960394287
427	0.04958610153
428	0.04956868362
429	0.04954533386
430	0.04952456665
431	0.04948590851
432	0.04946247101
433	0.04944179535
434	0.04940197372
435	0.04936711121
436	0.04935190964
437	0.04933709717
438	0.04929891586
439	0.04927552032
440	0.04924748993
441	0.04921932602
442	0.0491628952
443	0.04913887024
444	0.04913335419
445	0.0491023941
446	0.04909524918
447	0.04906754303
448	0.04902830505
449	0.04901347351
450	0.04895883179
451	0.04893198776
452	0.04891730499
453	0.04889948273
454	0.04886736298
455	0.04884847641
456	0.04883468628
457	0.0488263092
458	0.04879588318
459	0.04875575256
460	0.04872933197
461	0.04870398712
462	0.04868157196
463	0.0486542511
464	0.04863282013
465	0.04860281754
466	0.04858993149
467	0.04855612946
468	0.04850826263
469	0.04847312927
470	0.04843464279
471	0.04843013763
472	0.04840976715
473	0.04837948227
474	0.04836560822
475	0.04834570313
476	0.0482977066
477	0.04827392197
478	0.04824205017
479	0.04821051788
480	0.04819711304
481	0.04817438507
482	0.04812932587
483	0.04811433411
484	0.04807312775
485	0.04806099701
486	0.04803619003
487	0.04800177383
488	0.04796598053
489	0.04795938492
490	0.04791484833
491	0.04790246201
492	0.04789034653
493	0.04786130905
494	0.04785380936
495	0.04782341385
496	0.04780780029
497	0.04777513123
498	0.0477335434
499	0.04770217896
500	0.04767046738
501	0.04763988495
502	0.04757064438
503	0.04755925369
504	0.04755334473
505	0.04753379059
506	0.04747802734
507	0.04745157623
508	0.04741046906
509	0.04739696121
510	0.0473633194
511	0.04733402252
512	0.0473278656
513	0.04731567001
514	0.04730052948
515	0.04727069855
516	0.047233078
517	0.04720345688
518	0.04718444061
519	0.04715174103
520	0.04714454651
521	0.04711711121
522	0.04708781815
523	0.0470699234
524	0.0470498085
525	0.04702515411
526	0.04700414276
527	0.04697594833
528	0.0469588089
529	0.04691888428
530	0.0469016304
531	0.04683895874
532	0.04682099152
533	0.04676272583
534	0.04673630905
535	0.04670228195
536	0.04668447113
537	0.04666545868
538	0.04664086533
539	0.04661959457
540	0.04659381866
541	0.04656906891
542	0.04654454422
543	0.04651993561
544	0.04646891785
545	0.0464517746
546	0.04644116211
547	0.04638515854
548	0.04638259506
549	0.04635539246
550	0.04634514618
551	0.04629709244
552	0.04628707886
553	0.04627703857
554	0.04625396729
555	0.04620811081
556	0.04619203949
557	0.04616934586
558	0.04611748123
559	0.04610857391
560	0.04609756088
561	0.04608480835
562	0.04604570389
563	0.04602313614
564	0.04600743103
565	0.04598577499
566	0.04597052765
567	0.04596271896
568	0.04594968033
569	0.0459209671
570	0.04591130066
571	0.04589867401
572	0.04584970856
573	0.04582828522
574	0.04579376984
575	0.04578438187
576	0.04577526093
577	0.04573290253
578	0.04572348022
579	0.04570404053
580	0.04568380737
581	0.0456299324
582	0.04560715485
583	0.04558827972
584	0.04556633759
585	0.04552272034
586	0.04548080063
587	0.0454720459
588	0.04546379471
589	0.04543695068
590	0.04541610718
591	0.04537985992
592	0.04534468079
593	0.0453266983
594	0.04530072403
595	0.04528353119
596	0.0452580452
597	0.04524609375
598	0.04523194122
599	0.04520360184
600	0.04517770767
601	0.0451640625
602	0.04511302567
603	0.04509366226
604	0.04508540726
605	0.04504619598
606	0.04503300858
607	0.04499305725
608	0.04496062851
609	0.04493164825
610	0.04492977905
611	0.04491426468
612	0.04489705276
613	0.04485868073
614	0.04483086395
615	0.04480774307
616	0.04478933716
617	0.04475839615
618	0.04475051117
619	0.04469467926
620	0.04467811966
621	0.04463782501
622	0.04459912109
623	0.04456603241
624	0.04453396606
625	0.04449703979
626	0.04448477173
627	0.04445516586
628	0.04441808319
629	0.04439378738
630	0.04436204147
631	0.04435015869
632	0.04433673096
633	0.04431706238
634	0.04428146362
635	0.04422796249
636	0.0441937561
637	0.04414833069
638	0.04412307739
639	0.04411021042
640	0.04408288574
641	0.04406561661
642	0.04404175949
643	0.0440089035
644	0.04395795059
645	0.0439263382
646	0.043914711
647	0.04386138153
648	0.04383555222
649	0.04380912018
650	0.04377879333
651	0.04376077271
652	0.04372755432
653	0.04370098114
654	0.04365377808
655	0.04362783051
656	0.04359326553
657	0.04356629944
658	0.04351973343
659	0.04347536469
660	0.04344631958
661	0.04341686249
662	0.0433832283
663	0.04336694336
664	0.04333852386
665	0.04331826019
666	0.04327645493
667	0.04326423645
668	0.04323675919
669	0.04321834564
670	0.04319883347
671	0.04317228317
672	0.04315788651
673	0.04311533737
674	0.04309883881
675	0.04307178497
676	0.04305921173
677	0.04304804993
678	0.04302624512
679	0.04300881195
680	0.04297667694
681	0.0429640007
682	0.04293041992
683	0.04291953659
684	0.0429057312
685	0.04288048172
686	0.04284000778
687	0.0428189621
688	0.04280699539
689	0.04279210663
690	0.04276999664
691	0.04272828674
692	0.04271816254
693	0.04269783783
694	0.04267028046
695	0.04265271378
696	0.04264149475
697	0.04261566925
698	0.04259375
699	0.0425739975
700	0.04255537415
701	0.04252889633
702	0.04251076889
703	0.04248838806
704	0.04246911621
705	0.04244029236
706	0.042427948
707	0.04240998077
708	0.04240246964
709	0.04237724686
710	0.04233753586
711	0.04231913757
712	0.04230903625
713	0.04229537964
714	0.04227949524
715	0.04226030731
716	0.04224398422
717	0.04221249008
718	0.04219675064
719	0.04217541885
720	0.04214894104
721	0.04210810089
722	0.04207174683
723	0.04204725647
724	0.04203227615
725	0.04201375198
726	0.04199723053
727	0.04198074341
728	0.04194452667
729	0.04192850113
730	0.04191672516
731	0.04189509201
732	0.04187310791
733	0.04183588791
734	0.04181790161
735	0.04179705811
736	0.0417691803
737	0.04173440552
738	0.04171883392
739	0.04168982697
740	0.0416544075
741	0.04161569977
742	0.0415848999
743	0.04156717682
744	0.04154920959
745	0.04152622223
746	0.04147672272
747	0.04144342041
748	0.04142279434
749	0.04137919617
750	0.04134444809
751	0.04132714081
752	0.04129502106
753	0.04128852463
754	0.04125762939
755	0.04124085236
756	0.04120292664
757	0.04116632843
758	0.04114618683
759	0.0411324234
760	0.04111062622
761	0.04109374237
762	0.04106409454
763	0.04103226852
764	0.04102503967
765	0.04101792145
766	0.04099446106
767	0.04098122025
768	0.04094958496
769	0.04093360901
770	0.04088950348
771	0.0408756752
772	0.04085044098
773	0.04083428955
774	0.04081436539
775	0.04078592682
776	0.04077884293
777	0.04077261734
778	0.04075997162
779	0.04073048782
780	0.04070024872
781	0.04068517303
782	0.04068157959
783	0.04066583252
784	0.04062835693
785	0.0406138916
786	0.04059577179
787	0.0405801239
788	0.0405734787
789	0.04056118011
790	0.04051817322
791	0.04050831604
792	0.04048687744
793	0.04046056366
794	0.04045648956
795	0.04042796326
796	0.04039537048
797	0.04037413788
798	0.0403501358
799	0.04033495331
800	0.04032180405
801	0.04031517792
802	0.04030051041
803	0.04027959442
804	0.04025161362
805	0.04022425461
806	0.04020576477
807	0.04019116974
808	0.04018326569
809	0.04017229843
810	0.0401463089
811	0.04010194397
812	0.04009804916
813	0.04009181213
814	0.0400765152
815	0.04004553986
816	0.0400307312
817	0.04001363373
818	0.03999965668
819	0.03999330139
820	0.0399671936
821	0.03994208908
822	0.03992366791
823	0.03991584778
824	0.03989052963
825	0.03987672424
826	0.03986228943
827	0.03984236526
828	0.03982182312
829	0.03979748535
830	0.03975555801
831	0.03972154999
832	0.03971053314
833	0.03968299866
834	0.03965380478
835	0.03963975906
836	0.039626297
837	0.03960222626
838	0.03958984375
839	0.03956313705
840	0.03952832413
841	0.03951766586
842	0.03947814178
843	0.03946517181
844	0.03944897461
845	0.03942565155
846	0.03938983917
847	0.03937445831
848	0.03936112976
849	0.03934838104
850	0.03932588959
851	0.03931329727
852	0.03929880142
853	0.03929372406
854	0.0392833786
855	0.03925645828
856	0.03924617004
857	0.03923487854
858	0.03921915436
859	0.03920696259
860	0.03918579865
861	0.03917224121
862	0.03915724564
863	0.03914419937
864	0.03913413239
865	0.03911941147
866	0.03910087585
867	0.03907848358
868	0.03906827927
869	0.03905957794
870	0.03904725266
871	0.03898474121
872	0.03896048737
873	0.03893923187
874	0.03892644119
875	0.03889238358
876	0.03887221527
877	0.03883284378
878	0.03881613159
879	0.03877861786
880	0.0387661171
881	0.03875658417
882	0.03872340012
883	0.03869729996
884	0.03869027328
885	0.03867494965
886	0.03866542053
887	0.03864559555
888	0.03863351822
889	0.03862433624
890	0.03861962891
891	0.03861406708
892	0.03860749435
893	0.03859547806
894	0.03855212021
895	0.03853787994
896	0.03852838898
897	0.03849895477
898	0.03848475266
899	0.03846014404
900	0.03845206451
901	0.03841529465
902	0.03840159988
903	0.03837908173
904	0.03836047363
905	0.03833875275
906	0.03831970978
907	0.0383081131
908	0.03828474426
909	0.03827350616
910	0.03825866699
911	0.03822925949
912	0.03820851898
913	0.03818697357
914	0.03815566635
915	0.03813533401
916	0.03811532593
917	0.03808999252
918	0.03806650925
919	0.0380211525
920	0.03800541687
921	0.03798571777
922	0.0379634552
923	0.0379510498
924	0.03793699646
925	0.03791836548
926	0.03789817047
927	0.03788062668
928	0.03786296082
929	0.03784583282
930	0.03782698059
931	0.03780509949
932	0.03779289246
933	0.03777649307
934	0.03776296234
935	0.03773294067
936	0.03771655655
937	0.03769849014
938	0.03765738678
939	0.03764324951
940	0.03763588715
941	0.03762699509
942	0.03760968018
943	0.03760354996
944	0.037595047
945	0.0375790062
946	0.0375718956
947	0.03755007935
948	0.03754180908
949	0.03750176239
950	0.0374836235
951	0.03747500229
952	0.03745745087
953	0.03744115448
954	0.03742980957
955	0.03740882492
956	0.03737525177
957	0.03735403442
958	0.03734718704
959	0.03733431244
960	0.03730146027
961	0.03726479721
962	0.0372531662
963	0.03724514008
964	0.03723396301
965	0.03719734955
966	0.03717700195
967	0.03715731812
968	0.0371346817
969	0.03712441254
970	0.03711580276
971	0.03710023499
972	0.03708492279
973	0.0370754776
974	0.03704339218
975	0.03701574707
976	0.03700579453
977	0.03698830414
978	0.03696829987
979	0.0369561348
980	0.03693602371
981	0.0369254837
982	0.03691696167
983	0.03690464783
984	0.03689502716
985	0.03686140442
986	0.03685362625
987	0.0368368187
988	0.03682443237
989	0.03679772186
990	0.03678662491
991	0.03677511597
992	0.03675395203
993	0.03672609329
994	0.03670822525
995	0.03669887924
996	0.03668890381
997	0.03665373611
998	0.03662372971
999	0.03661537552
