iter	Logloss
0	0.6210339733
1	0.5285432953
2	0.4657861769
3	0.4128924498
4	0.3592618962
5	0.3224347695
6	0.2839436285
7	0.2612901078
8	0.2291744272
9	0.2044030416
10	0.1889996283
11	0.1739981936
12	0.163769781
13	0.1500745557
14	0.1364288428
15	0.1269756887
16	0.1192924264
17	0.1150957481
18	0.1084585681
19	0.1023774098
20	0.09786015933
21	0.09386589601
22	0.08956335009
23	0.08701564356
24	0.0842484543
25	0.08172748998
26	0.08044440968
27	0.07852255438
28	0.07721795249
29	0.07489539668
30	0.07252904066
31	0.07106598136
32	0.06913522838
33	0.0681040115
34	0.06692818514
35	0.06602128019
36	0.06388979351
37	0.06321617992
38	0.06245570822
39	0.06069884841
40	0.05892796861
41	0.05821494466
42	0.05687085378
43	0.05557496277
44	0.05491104323
45	0.05348389911
46	0.05312793279
47	0.0524685899
48	0.0520820421
49	0.05127474205
50	0.05033423237
51	0.05009025888
52	0.04927348107
53	0.04915857807
54	0.04887270682
55	0.04831265912
56	0.04771304376
57	0.04731933358
58	0.04700139626
59	0.04671029946
60	0.04594760089
61	0.04523318084
62	0.04514043356
63	0.04462928379
64	0.04414091405
65	0.04361744025
66	0.04335108492
67	0.04289369976
68	0.04251397516
69	0.04229477755
70	0.04184836948
71	0.0416892091
72	0.04123769347
73	0.04102028277
74	0.04095923532
75	0.04044289933
76	0.04019364868
77	0.0397693226
78	0.03955713007
79	0.0389469309
80	0.03888765807
81	0.03879365479
82	0.03861781248
83	0.03810618342
84	0.03800185685
85	0.0376570151
86	0.03717786258
87	0.03650891166
88	0.03597107622
89	0.03591850615
90	0.03539078998
91	0.0353257017
92	0.03524747829
93	0.03507292148
94	0.03475839576
95	0.03456801729
96	0.03452656195
97	0.03379136508
98	0.03363827332
99	0.03351427354
100	0.03340024555
101	0.03332150843
102	0.03291099096
103	0.03257870428
104	0.03209754118
105	0.03193210818
106	0.03165129042
107	0.03139730336
108	0.0313307772
109	0.03093751927
110	0.03088163101
111	0.03069725725
112	0.03022987818
113	0.03016639739
114	0.02983813925
115	0.02963933748
116	0.02954886869
117	0.02937531717
118	0.02915536005
119	0.02878670348
120	0.0287387494
121	0.02864028252
122	0.02854638247
123	0.0283149149
124	0.02798049229
125	0.02774426618
126	0.02771427705
127	0.02749599132
128	0.02724456787
129	0.02698029194
130	0.02692348932
131	0.02683353916
132	0.02662595769
133	0.02654078572
134	0.02646002819
135	0.02642653652
136	0.02622971092
137	0.02613352992
138	0.02578277195
139	0.02575309989
140	0.02555320681
141	0.02550477834
142	0.02529541979
143	0.02480520907
144	0.02478345891
145	0.02469962651
146	0.024685958
147	0.02464252157
148	0.02450185215
149	0.02425543303
150	0.02422401831
151	0.02410160143
152	0.02392903062
153	0.02390379267
154	0.02387963128
155	0.02370542595
156	0.02363977727
157	0.02362066446
158	0.02323162433
159	0.02294354586
160	0.02271671639
161	0.0226890328
162	0.02254312555
163	0.02242438818
164	0.02231379145
165	0.02212852793
166	0.02210449435
167	0.02206645061
168	0.02201712009
169	0.02177034948
170	0.02175162011
171	0.02172947422
172	0.02159463991
173	0.02157709771
174	0.02156660975
175	0.02134897537
176	0.02111291885
177	0.02108480021
178	0.0209500126
179	0.0209457309
180	0.02091388604
181	0.02069635981
182	0.020600153
183	0.02059036432
184	0.02057500967
185	0.02048524753
186	0.0203796662
187	0.02030342018
188	0.02028899094
189	0.01992803013
190	0.01990808162
191	0.01990069802
192	0.01988691767
193	0.01987410206
194	0.01973408153
195	0.01972216675
196	0.01956088518
197	0.01954329137
198	0.01953121559
199	0.01933230199
200	0.01930564826
201	0.01911522924
202	0.01910345579
203	0.01884968994
204	0.01883941213
205	0.01868114521
206	0.01862252373
207	0.01852421785
208	0.01851258081
209	0.01836347088
210	0.01801707818
211	0.01787142901
212	0.01762340978
213	0.01761058188
214	0.01759463979
215	0.01745539228
216	0.0174438044
217	0.01742896223
218	0.01741426753
219	0.01733264235
220	0.01715200955
221	0.01714364032
222	0.01692483843
223	0.01690679481
224	0.01675250727
225	0.01662799009
226	0.01661296358
227	0.01632602682
228	0.01620058669
229	0.01594272102
230	0.01592901318
231	0.01583874349
232	0.01578518165
233	0.01564642572
234	0.01563527904
235	0.01555329008
236	0.01554243098
237	0.01546734264
238	0.01542252609
239	0.01541012464
240	0.01532396336
241	0.01531551179
242	0.0152163653
243	0.01512960675
244	0.01506381182
245	0.01505298221
246	0.01496267073
247	0.01495631208
248	0.01487646029
249	0.01483877418
250	0.01483259004
251	0.01479073406
252	0.01478483874
253	0.01474658607
254	0.01468581391
255	0.01463001782
256	0.0146243818
257	0.01461887974
258	0.01461358906
259	0.01438474164
260	0.01437710978
261	0.01433527593
262	0.01433019663
263	0.01425499769
264	0.01424812779
265	0.01414511376
266	0.01398117641
267	0.01397616101
268	0.01391595909
269	0.0138513366
270	0.01365122598
271	0.01364485013
272	0.01363874957
273	0.01352330213
274	0.01331631793
275	0.01316313645
276	0.01310281164
277	0.01305740764
278	0.01305268229
279	0.01304216729
280	0.01278558466
281	0.01278046234
282	0.01273388469
283	0.0127274646
284	0.01266265161
285	0.01246866123
286	0.01241819514
287	0.01241367625
288	0.01240927411
289	0.01240042927
290	0.0123369153
291	0.01228534561
292	0.01227688175
293	0.01220192614
294	0.01219409889
295	0.01218999292
296	0.01208505925
297	0.01198450683
298	0.01190845868
299	0.01189899567
